RowID,State,CoC Name,CoC ID,HUD CoC Number,Year,Organization Name,Program Name,Program Type,Bed Type,Geo Code,Inventory Type,Target Population A,Target Population B,Mc Kinney-Vento,Beds for Households With Children,Units for Households With Children,Beds for Households Without Children,Beds for Households With Only Children,Total Year Round Beds,Chronically Homeless Beds,HMIS Beds for Households With Children,HMIS Beds for Households Without Children,HMIS Beds for Households With Only Children,Domestic Violence Beds,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow and Voucher Beds,HMIS Overflow and Voucher Beds,PIT Count,Total Beds
114871,NY,New York City CoC,1037,NY-600,2012,"Bridge, The",NY/NY III Housing Program Category A (2013),PSH,,364436,U,SMF,,FALSE,,,20,,20,20,,,,,,,,,,,,20
114859,NY,New York City CoC,1037,NY-600,2012,"Bridge, The",Park West House  II,PSH,,364436,C,SMF,,TRUE,,,14,,14,3,,14,,,,,,,,,14,14
114861,NY,New York City CoC,1037,NY-600,2012,"Bridge, The",Pleasant Bronx Supported Housing Program,PSH,,364436,C,SMF,,TRUE,,,40,,40,10,,40,,,,,,,,,39,40
114862,NY,New York City CoC,1037,NY-600,2012,"Bridge, The",Sheridan Hill House,PSH,,364436,C,SMF,,FALSE,,,16,,16,10,,16,,,,,,,,,16,16
115786,NY,New York City CoC,1037,NY-600,2012,Broadway Housing Communities,"Delta, The",PSH,,364436,C,SMF,,FALSE,,,23,,23,15,,23,,,,,,,,,23,23
115798,NY,New York City CoC,1037,NY-600,2012,Broadway Housing Communities,Dorothy Day Apartments,PSH,,364436,C,SMF+HC,,TRUE,65,21,21,,86,22,65,21,,,,,,,,,85,86
115787,NY,New York City CoC,1037,NY-600,2012,Broadway Housing Communities,"Edgecombe, The",PSH,,364436,C,SMF,,FALSE,,,21,,21,14,,21,,,,,,,,,21,21
115788,NY,New York City CoC,1037,NY-600,2012,Broadway Housing Communities,"Heights, The",PSH,,364436,C,SMF,,FALSE,,,37,,37,24,,0,,,,,,,,,37,37
115790,NY,New York City CoC,1037,NY-600,2012,Broadway Housing Communities,"Rio, The",PSH,,364436,C,SMF,,FALSE,,,63,,63,41,,63,,,,,,,,,62,63
115789,NY,New York City CoC,1037,NY-600,2012,Broadway Housing Communities,"Stella, The",PSH,,364436,C,SMF,,FALSE,,,23,,23,15,,23,,,,,,,,,23,23
115713,NY,New York City CoC,1037,NY-600,2012,Bronx Addictive Services (BASICS),Cauldwell Family Center,ES,F,364436,N,SMF+HC,,FALSE,,,12,,12,,,12,,,,,,,,,12,12
115714,NY,New York City CoC,1037,NY-600,2012,Bronx Addictive Services (BASICS),Cauldwell Family Center,ES,F,364436,C,SMF+HC,,FALSE,139,52,,,139,,139,,,,,,,,,,136,139
115712,NY,New York City CoC,1037,NY-600,2012,Bronx Addictive Services (BASICS),Franklin Avenue House,TH,F,364436,C,SMF,,TRUE,,,130,,130,,,130,,,,,,,,,127,130
115642,NY,New York City CoC,1037,NY-600,2012,BronxWorks,DHS- Stabiliization Beds,ES,F,364436,C,SMF,,FALSE,,,20,,20,,,0,,,,,,,,,20,20
115645,NY,New York City CoC,1037,NY-600,2012,BronxWorks,Jackson Family Residence,ES,F,364436,C,HC,,FALSE,291,94,,,291,,291,,,,,,,,,,287,291
115643,NY,New York City CoC,1037,NY-600,2012,BronxWorks,Jackson Family Residence,ES,F,364436,N,HC,,FALSE,73,1,,,73,,73,,,,,,,,,,73,73
115641,NY,New York City CoC,1037,NY-600,2012,BronxWorks,Living Room- Respite Bed,TH,F,364436,C,SM,,TRUE,,,49,,49,,,49,,,,,,,,,49,49
115646,NY,New York City CoC,1037,NY-600,2012,BronxWorks,Nelson Family Residence,ES,F,364436,C,SMF+HC,,FALSE,307,70,9,,316,,307,9,,,,,,,,,303,316
115639,NY,New York City CoC,1037,NY-600,2012,BronxWorks,NY/NY III Housing Program - Category A - Brook Avenue,PSH,,364436,C,SMF,,TRUE,,,93,,93,93,,93,,,,,,,,,92,93
115640,NY,New York City CoC,1037,NY-600,2012,BronxWorks,Safe Haven program (Living Room),TH,F,364436,C,SMF,,TRUE,,,50,,50,,,50,,,,,,,,,50,50
115647,NY,New York City CoC,1037,NY-600,2012,BronxWorks,Willow Avenue Family Residence,ES,F,364436,C,SMF+HC,,FALSE,268,96,5,,273,,268,5,,,,,,,,,270,273
115644,NY,New York City CoC,1037,NY-600,2012,BronxWorks,Willow Avenue Family Residence,ES,F,364436,N,SMF+HC,,FALSE,,,9,,9,,,9,,,,,,,,,9,9
115832,NY,New York City CoC,1037,NY-600,2012,Brooklyn AIDS Task Force,NY/NY III Housing Program - Category F,PSH,,364436,C,SMF,,FALSE,,,25,,25,0,,0,,,,,,,,,12,25
115833,NY,New York City CoC,1037,NY-600,2012,Brooklyn AIDS Task Force,NY/NY III Housing Program - Category F,PSH,,364436,N,SMF,,FALSE,,,25,,25,0,,0,,,,,,,,,13,25
115033,NY,New York City CoC,1037,NY-600,2012,Brooklyn Community Housing and Services,Arbor Inn,ES,F,364436,C,SMF+HC,,FALSE,73,36,8,,81,,73,8,,,,,,,,,67,81
115034,NY,New York City CoC,1037,NY-600,2012,Brooklyn Community Housing and Services,Arbor Inn,ES,F,364436,N,SMF+HC,,FALSE,,,2,,2,,,2,,,,,,,,,2,2
115032,NY,New York City CoC,1037,NY-600,2012,Brooklyn Community Housing and Services,NY/NY III Housing Program - Category A,PSH,,364436,C,SMF,,FALSE,,,10,,10,10,,0,,,,,,,,,9,10
115035,NY,New York City CoC,1037,NY-600,2012,Brooklyn Community Housing and Services,NY/NY III Housing Program - Category A (2012) - The Brig/Navy Green,PSH,,364436,U,SMF,,FALSE,,,59,,59,59,,,,,,,,,,,,59
115031,NY,New York City CoC,1037,NY-600,2012,Brooklyn Community Housing and Services,Oak Hall,PSH,,364436,C,SMF,,FALSE,,,50,,50,33,,50,,,,,,,,,49,50
115235,NY,New York City CoC,1037,NY-600,2012,Brooklyn Community Services (BCS),Transitional Living Community,TH,F,364436,C,SF,,TRUE,,,40,,40,,,40,,,,,,,,,39,40
115690,NY,New York City CoC,1037,NY-600,2012,Brooklyn Neighborhood Improvement Association,Kianga House,ES,F,364436,C,HC,,FALSE,39,18,,,39,,39,,,,,,,,,,30,39
115693,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),174th Street Next Step Shelter - The Plaza,ES,F,364436,C,SF,,FALSE,,,92,,92,,,92,,,,,,,,,54,92
115691,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),85 Lexington Shelter,ES,F,364436,C,SF,,FALSE,,,103,,103,,,103,,,,,,,,,103,103
115698,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),Alice Branch Plaza,ES,F,364436,C,SMF+HC,,FALSE,203,65,7,,210,,203,7,,,,,,,,,207,210
115697,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),Bedco Cluster,ES,O,364436,C,HC,,FALSE,291,56,,,291,,291,,,,,,,,,,265,291
115699,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),Bedco Manor,ES,F,364436,C,HC,,FALSE,50,18,,,50,,50,,,,,,,,,,44,50
115696,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),Bedcourt Family Residence,ES,F,364436,C,SMF+HC,,FALSE,163,54,15,,178,,163,15,,,,,,,,,175,178
115695,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),Brooklyn Basics Cluster,ES,O,364436,C,SMF+HC,,FALSE,521,116,11,,532,,521,11,,,,,,,,,478,532
115692,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),Eddie Harris Residence,ES,F,364436,C,SM,,FALSE,,,105,,105,,,105,,,,,,,,,103,105
115694,NY,New York City CoC,1037,NY-600,2012,Bushwick Economic Development Corporation (BEDCO),Lexington Hotel,ES,F,364436,C,CO,,FALSE,,,32,,32,,,32,,,,,,,,,32,32
115331,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",97 Crooke Avenue,PSH,,364436,N,SMF,,FALSE,,,32,,32,16,,0,,,,,,,,,32,32
115308,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Anna Gonzalez Apartments,PSH,,364436,C,SMF,,TRUE,,,60,,60,42,,60,,,,,,,,,59,60
115306,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Atlantic House,ES,F,364436,C,SM,,FALSE,,,200,,200,,,200,,,,,,,,,200,200
115304,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Broadway House,ES,F,364436,C,SF,,FALSE,,,165,,165,,,165,,,,,,,,,165,165
115328,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Brooklyn CAMBA Cluster,ES,O,364436,C,SMF+HC,,FALSE,1434,335,24,,1458,,1434,24,,,,,,,,,1342,1458
115318,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Magnolia House,ES,F,364436,C,SF,,FALSE,,,200,,200,,,200,,,,,,,,,200,200
115311,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Morris Manor,PSH,,364436,C,SMF,,TRUE,,,27,,27,19,,27,,,,,,,,,27,27
115307,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category A,PSH,,364436,C,SMF,,FALSE,,,20,,20,20,,0,,,,,,,,,19,20
115313,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category A (2009),PSH,,364436,C,SMF,,FALSE,,,50,,50,50,,0,,,,,,,,,49,50
115319,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category A (2012),PSH,,364436,U,SMF,,FALSE,,,117,,117,117,,,,,,,,,,,,117
115317,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category A - Dumont Green,PSH,,364436,C,SMF,,FALSE,,,3,,3,3,,0,,,,,,,,,2,3
115309,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category E,PSH,,364436,C,SMF,,FALSE,,,65,,65,65,,0,,,,,,,,,64,65
115330,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category E (2012),PSH,,364436,U,SMF,,FALSE,,,15,,15,15,,,,,,,,,,,,15
115310,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category F,PSH,,364436,C,SMF,,FALSE,,,61,,61,0,,0,,,,,,,,,60,61
115320,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category G (2009) - Rockaway Avenue Apartments,PSH,,364436,C,HC,,FALSE,25,8,,,25,23,0,,,,,,,,,,25,25
115327,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category G (2012),PSH,,364436,U,HC,,FALSE,43,14,,,43,40,,,,,,,,,,,,43
115332,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category G - Dumont Green,PSH,,364436,C,HC,,FALSE,102,33,,,102,94,0,,,,,,,,,,101,102
115324,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",NY/NY III Housing Program - Category G - Myrtle Avenue Apartments,PSH,,364436,C,HC,,FALSE,34,11,,,34,31,0,,,,,,,,,,34,34
115315,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Opportunity House,ES,F,364436,C,SM,,FALSE,,,62,,62,,,62,,,,,,,,,61,62
115305,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Park Slope Women's Shelter,ES,F,364436,C,SF,,TRUE,,,70,,70,,,70,,,,,,,,,70,70
115312,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Rugged Cross,PSH,,364436,C,SMF,,FALSE,,,27,,27,18,,27,,,,,,,,,27,27
115316,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",The Gathering Place- DHS Respite Bed,ES,F,364436,C,SMF,,FALSE,,,53,,53,,,0,,,,,,,,,53,53
115314,NY,New York City CoC,1037,NY-600,2012,"CAMBA, Inc.",Wazobia House,PSH,,364436,C,SMF,,FALSE,,,26,,26,13,,0,,,,,,,,,26,26
115831,NY,New York City CoC,1037,NY-600,2012,Care for the Homeless,Susan?s Place,ES,F,364436,C,SF,,FALSE,,,200,,200,,,200,,,,,,,,,200,200
114909,NY,New York City CoC,1037,NY-600,2012,Caring Community HDFC,157 Graham Avenue (2012),PSH,,364436,C,SMF,,FALSE,,,75,,75,0,,0,,,,,,,,,74,75
114906,NY,New York City CoC,1037,NY-600,2012,Caring Community HDFC,Most Holy Trinity,PSH,,364436,C,SMF,,FALSE,,,53,,53,34,,53,,,,,,,,,52,53
114907,NY,New York City CoC,1037,NY-600,2012,Caring Community HDFC,Our Lady of Good Council House,PSH,,364436,C,SMF,,FALSE,,,61,,61,40,,0,,,,,,,,,60,61
114908,NY,New York City CoC,1037,NY-600,2012,Caring Community HDFC,St. Joseph's,PSH,,364436,C,SMF,,FALSE,,,32,,32,21,,32,,,,,,,,,32,32
114828,NY,New York City CoC,1037,NY-600,2012,Catholic Charities Neighborhood Services,267 Hughes Street,PSH,,364436,U,SMF,,FALSE,,,45,,45,0,,,,,,,,,,,,45
114825,NY,New York City CoC,1037,NY-600,2012,Catholic Charities Neighborhood Services,Mercy Gardens SRO,PSH,,364436,C,SF,,FALSE,,,47,,47,31,,47,,,,,,,,,46,47
114826,NY,New York City CoC,1037,NY-600,2012,Catholic Charities Neighborhood Services,NY/NY III Housing Program - Category A (2009),PSH,,364436,C,SM,,FALSE,,,30,,30,30,,0,,,,,,,,,29,30
115614,NY,New York City CoC,1037,NY-600,2012,Catholic Guardian Society and Home Bureau,Seton House,ES,F,364436,C,SMF+HC,,FALSE,28,14,3,,31,,28,3,,,,,,,,,23,31
115615,NY,New York City CoC,1037,NY-600,2012,Catholic Guardian Society and Home Bureau,Seton House,ES,F,364436,N,SMF+HC,,FALSE,,,1,,1,,,1,,,,,,,,,1,1
115783,NY,New York City CoC,1037,NY-600,2012,Center for Alternative Sentencing & Employment (CASES),NY/NY III Housing Program - Category A,PSH,,364436,C,SM,,FALSE,,,6,,6,6,,0,,,,,,,,,5,6
115784,NY,New York City CoC,1037,NY-600,2012,Center for Alternative Sentencing & Employment (CASES),Scattered Site,PSH,,364436,C,SM,,FALSE,,,8,,8,0,,0,,,,,,,,,7,8
115264,NY,New York City CoC,1037,NY-600,2012,Center for Behavioral Health Services,NY/NY III Housing Program - Category A (2009),PSH,,364436,C,SMF,,FALSE,,,20,,20,20,,0,,,,,,,,,19,20
115265,NY,New York City CoC,1037,NY-600,2012,Center for Behavioral Health Services,NY/NY III Housing Program - Category A (2012),PSH,,364436,U,SMF,,FALSE,,,20,,20,20,,,,,,,,,,,,20
114916,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,350 Lafayette TLC,ES,F,364436,C,SF,,FALSE,,,42,,42,,,42,,,,,,,,,42,42
114920,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,575 Fifth Avenue,PSH,,364436,C,SMF,,FALSE,,,24,,24,16,,0,,,,,,,,,24,24
114914,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,"Christopher, The",PSH,,364436,C,SMF,,TRUE,,,80,,80,80,,80,,,,,,,,,79,80
114927,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,NY/NY III Housing Program - Category A & D - Hughes Avenue,PSH,,364436,U,SMF+HC,,FALSE,34,11,43,,77,77,,,,,,,,,,,,77
114919,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,NY/NY III Housing Program - Category H - The Lee,PSH,,364436,C,SMF,,TRUE,,,69,,69,69,,69,,,,,,,,,68,69
114924,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,NY/NY III Housing Program 2009- Category A - The Hegeman,PSH,,364436,U,SMF,,FALSE,,,64,,64,64,,,,,,,,,,,,64
114918,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,PHACT Housing,PSH,,364436,C,SMF,,FALSE,,,68,,68,68,,0,,,,,,,,,67,68
114913,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,"Prince George, The",PSH,,364436,C,SMF,,TRUE,,,180,,180,180,,180,,,,,,,,,178,180
114926,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,Scattered Site Apartment Program,PSH,,364436,C,SMF+HC,,FALSE,99,30,16,,115,8,0,0,,,,,,,,,114,115
114917,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,Schermerhorn House,PSH,,364436,C,SMF,,TRUE,,,84,,84,84,,84,,,,,,,,,83,84
114928,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,The Sister Barbara Lenniger Residences,PSH,,364436,C,SMF+HC,,TRUE,34,11,47,,81,20,34,47,,,,,,,,,80,81
114912,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,"Times Square, The",PSH,,364436,C,SMF,,FALSE,,,300,,300,300,,300,,,,,,,,,297,300
114915,NY,New York City CoC,1037,NY-600,2012,Center for Urban Community Services,West Harlem Transitional Services (Kelly Hotel TLC),TH,F,364436,C,SMF,,TRUE,,,40,,40,,,40,,,,,,,,,39,40
115876,NY,New York City CoC,1037,NY-600,2012,Charles Abramson,Infiniti Family Residence,ES,F,364436,C,CO,,FALSE,,,67,,67,,,67,,,,,,,,,67,67
115877,NY,New York City CoC,1037,NY-600,2012,Charles Abramson,Webster Family Residence,ES,F,364436,C,SMF+HC,,FALSE,142,54,10,,152,,142,10,,,,,,,,,149,152
115855,NY,New York City CoC,1037,NY-600,2012,Children Rescue Fund House East,Bronx Icahn Cluster Annex,ES,O,364436,C,HC,,FALSE,168,41,,,168,,168,,,,,,,,,,164,168
115854,NY,New York City CoC,1037,NY-600,2012,Children Rescue Fund House East,Children Rescue Fund House East,ES,F,364436,C,SMF+HC,,FALSE,211,95,2,,213,,211,2,,,,,,,,,204,213
115856,NY,New York City CoC,1037,NY-600,2012,Children Rescue Fund House East,Children Rescue Fund House East,ES,F,364436,N,SMF+HC,,FALSE,,,5,,5,,,5,,,,,,,,,5,5
115852,NY,New York City CoC,1037,NY-600,2012,Children Rescue Funds CL Model PRG,Children Rescue Funds CL Model PRG,ES,O,364436,C,SMF+HC,,FALSE,1059,288,32,,1091,,1059,32,,,,,,,,,1025,1091
115650,NY,New York City CoC,1037,NY-600,2012,"Children's Aid Society, The",Milbank/Pelham Fritz Apartments,ES,F,364436,C,SMF+HC,,FALSE,107,32,2,,109,,107,2,,,,,,,,,102,109
115638,NY,New York City CoC,1037,NY-600,2012,Children's Rescue Fund,Icahn House,ES,F,364436,C,HC,,FALSE,169,65,,,169,,169,,,,,,,,,,166,169
115756,NY,New York City CoC,1037,NY-600,2012,Christian Herald,Bowery Mission Shelter,ES,F,364436,C,SM,,FALSE,,,77,,77,,,77,,,,,,,,,77,77
115845,NY,New York City CoC,1037,NY-600,2012,Cleveland Family Residence,Cleveland Family Residence,ES,F,364436,C,SMF+HC,,FALSE,87,30,1,,88,,87,1,,,,,,,,,56,88
115337,NY,New York City CoC,1037,NY-600,2012,"Clinton Housing Development Corporation, Inc. (CHDC)",The Old School(The Flats),PSH,,364436,C,SMF,,TRUE,,,31,,31,20,,31,,,,,,,,,31,31
115336,NY,New York City CoC,1037,NY-600,2012,"Clinton Housing Development Corporation, Inc. (CHDC)",West 30th Street,PSH,,364436,C,SMF,,FALSE,,,19,,19,0,,0,,,,,,,,,19,19
115335,NY,New York City CoC,1037,NY-600,2012,"Clinton Housing Development Corporation, Inc. (CHDC)",West 30th Street Supported SRO,PSH,,364436,C,SMF,,TRUE,,,70,,70,20,,0,,,,,,,,,69,70
115334,NY,New York City CoC,1037,NY-600,2012,"Clinton Housing Development Corporation, Inc. (CHDC)",West 46th Street SRO,PSH,,364436,C,SMF,,FALSE,,,12,,12,8,,12,,,,,,,,,12,12
115340,NY,New York City CoC,1037,NY-600,2012,Coalition for the Homeless,Coalition Houses,PSH,,364436,C,SMF,,FALSE,,,38,,38,27,,38,,,,,,,,,38,38
115341,NY,New York City CoC,1037,NY-600,2012,Coalition for the Homeless,Rental Assistance Program,TH,F,364436,N,SMF+HC,,TRUE,,,2,,2,,,2,,,,,,,,,2,2
115342,NY,New York City CoC,1037,NY-600,2012,Coalition for the Homeless,Rental Assistance Program,TH,F,364436,C,SMF+HC,,TRUE,63,25,33,,96,,63,33,,,,,,,,,95,96
115760,NY,New York City CoC,1037,NY-600,2012,Columba Kavanagh House,Columba Hall,PSH,,364436,C,SMF,,TRUE,,,93,,93,60,,93,,,,,,,,,92,93
115761,NY,New York City CoC,1037,NY-600,2012,Columba Kavanagh House,Ega Hall,PSH,,364436,C,SMF,,FALSE,,,51,,51,33,,51,,,,,,,,,50,51
115762,NY,New York City CoC,1037,NY-600,2012,Columba Kavanagh House,Gema Hall,PSH,,364436,C,SMF,,FALSE,,,52,,52,34,,52,,,,,,,,,51,52
115616,NY,New York City CoC,1037,NY-600,2012,Common Ground,"Andrews, The (Safe Haven)",TH,F,364436,C,SMF,,TRUE,,,146,,146,,,146,,,,,,,,,142,146
115621,NY,New York City CoC,1037,NY-600,2012,Common Ground,DHS-Stabilization Beds,ES,F,364436,C,SMF,,FALSE,,,79,,79,,,0,,,,,,,,,79,79
115624,NY,New York City CoC,1037,NY-600,2012,Common Ground,DHS-Stabilization Beds,ES,F,364436,N,SMF,,FALSE,,,24,,24,,,0,,,,,,,,,24,24
115619,NY,New York City CoC,1037,NY-600,2012,Common Ground,Jamaica Safe Haven,ES,F,364436,C,SMF,,FALSE,,,60,,60,,,60,,,,,,,,,60,60
115620,NY,New York City CoC,1037,NY-600,2012,Common Ground,NY/NY III Housing Program - Category A - Domenech,PSH,,364436,C,SMF,,FALSE,,,28,,28,28,,0,,,,,,,,,27,28
115623,NY,New York City CoC,1037,NY-600,2012,Common Ground,NY/NY III Housing Program - Category D (2012),PSH,,364436,U,HC,,FALSE,43,14,,,43,40,,,,,,,,,,,,43
115617,NY,New York City CoC,1037,NY-600,2012,Common Ground,NY/NY III Housing Program - Category E,PSH,,364436,C,SMF,HIV,FALSE,,,84,,84,84,,0,,,,,,,,,83,84
115618,NY,New York City CoC,1037,NY-600,2012,Common Ground,NY/NY III Housing Program - Category F,PSH,,364436,C,SMF,,TRUE,,,39,,39,9,,39,,,,,,,,,39,39
115625,NY,New York City CoC,1037,NY-600,2012,Common Ground,NY/NY III Housing Program - Category G (2012),PSH,,364436,U,HC,,FALSE,43,14,,,43,40,,,,,,,,,,,,43
115622,NY,New York City CoC,1037,NY-600,2012,Common Ground,Red Cross or Brook Avenue Residence,PSH,,364436,C,SMF,,FALSE,,,190,,190,101,,0,,,,,,,,,188,190
114889,NY,New York City CoC,1037,NY-600,2012,Community Access,1750 Davidson Ave,PSH,,364436,C,SMF,,FALSE,,,44,,44,31,,44,,,,,,,,,43,44
114888,NY,New York City CoC,1037,NY-600,2012,Community Access,29 East 2nd Street,PSH,,364436,C,SMF,,TRUE,,,32,,32,22,,32,,,,,,,,,32,32
114879,NY,New York City CoC,1037,NY-600,2012,Community Access,Avenue D SRO,PSH,,364436,C,SMF,,TRUE,,,29,,29,19,,29,,,,,,,,,29,29
114880,NY,New York City CoC,1037,NY-600,2012,Community Access,East Broadway Residence,PSH,,364436,C,SMF,,TRUE,,,14,,14,4,,14,,,,,,,,,14,14
114885,NY,New York City CoC,1037,NY-600,2012,Community Access,Franklin Avenue Apartments,PSH,,364436,C,SMF,,FALSE,,,44,,44,31,,44,,,,,,,,,43,44
114878,NY,New York City CoC,1037,NY-600,2012,Community Access,Gouverneur Court,PSH,,364436,C,SMF,,FALSE,,,63,,63,41,,63,,,,,,,,,62,63
114891,NY,New York City CoC,1037,NY-600,2012,Community Access,La Casa De La Estrella,PSH,,364436,C,SMF,,FALSE,,,21,,21,10,,0,,,,,,,,,21,21
114890,NY,New York City CoC,1037,NY-600,2012,Community Access,La Casa De La Luna,PSH,,364436,C,SMF,,FALSE,,,26,,26,13,,0,,,,,,,,,26,26
114896,NY,New York City CoC,1037,NY-600,2012,Community Access,NY/NY III Housing Program - Category A (2012),PSH,,364436,U,SMF,,FALSE,,,27,,27,27,,,,,,,,,,,,27
114892,NY,New York City CoC,1037,NY-600,2012,Community Access,NY/NY III Housing Program - Category A - Cedar Avenue,PSH,,364436,N,SMF,,FALSE,,,20,,20,20,,0,,,,,,,,,20,20
114883,NY,New York City CoC,1037,NY-600,2012,Community Access,NY/NY III Housing Program - Category A - DeKalb Avenue Apartments,PSH,,364436,C,SMF,,FALSE,,,37,,37,37,,37,,,,,,,,,37,37
114898,NY,New York City CoC,1037,NY-600,2012,Community Access,NY/NY III Housing Program - Category A - Vyse Avenue,PSH,,364436,U,SMF,,FALSE,,,20,,20,20,,,,,,,,,,,,20
114886,NY,New York City CoC,1037,NY-600,2012,Community Access,Reverend James A. Polite Avenue Residence (CHICA),PSH,,364436,C,SMF,,TRUE,,,40,,40,28,,40,,,,,,,,,40,40
114881,NY,New York City CoC,1037,NY-600,2012,Community Access,Stanton Street Residence,TH,F,364436,C,SM,,TRUE,,,24,,24,,,24,,,,,,,,,23,24
114887,NY,New York City CoC,1037,NY-600,2012,Community Access,Tinton Avenue,PSH,,364436,C,SMF,,TRUE,,,43,,43,30,,43,,,,,,,,,43,43
114882,NY,New York City CoC,1037,NY-600,2012,Community Access,Warren Street SRO,PSH,,364436,C,SMF,,TRUE,,,34,,34,22,,34,,,,,,,,,34,34
114884,NY,New York City CoC,1037,NY-600,2012,Community Access,West 159th Street Apartments (Dorothy McGowan Supportive Housing),PSH,,364436,C,SMF,,TRUE,,,32,,32,22,,0,,,,,,,,,32,32
115231,NY,New York City CoC,1037,NY-600,2012,Community Action for Human Services,JHB Houses,PSH,,364436,C,SMF,,TRUE,,,32,,32,22,,32,,,,,,,,,32,32
115230,NY,New York City CoC,1037,NY-600,2012,Community Action for Human Services,Paige Apartments,TH,F,364436,C,SMF,,TRUE,,,40,,40,,,40,,,,,,,,,40,40
115772,NY,New York City CoC,1037,NY-600,2012,Community Agency for Senior Citizens (CASC),HPD-Assisted Supportive Housing,PSH,,364436,C,SMF,,FALSE,,,36,,36,0,,0,,,,,,,,,35,36
115344,NY,New York City CoC,1037,NY-600,2012,Community Counseling and Mediation,Georgia's Place,PSH,,364436,C,SMF,,TRUE,,,39,,39,27,,39,,,,,,,,,39,39
115346,NY,New York City CoC,1037,NY-600,2012,Community Counseling and Mediation,Rico's Place,PSH,,364436,C,HC,HIV,TRUE,22,7,13,,35,0,22,13,,,,,,,,,45,35
115873,NY,New York City CoC,1037,NY-600,2012,Community Resource Center for the Developmentally,Wales Avenue Residence,ES,F,364436,C,SMF+HC,,FALSE,101,33,9,,110,,101,9,,,,,,,,,110,110
114957,NY,New York City CoC,1037,NY-600,2012,"Comunilife, Inc.",NY/NY III Housing Program - Category A,PSH,,364436,C,SMF,,FALSE,,,5,,5,5,,0,,,,,,,,,4,5
114959,NY,New York City CoC,1037,NY-600,2012,"Comunilife, Inc.",NY/NY III Housing Program - Category A (2012),PSH,,364436,U,SMF,,FALSE,,,20,,20,20,,,,,,,,,,,,20
114958,NY,New York City CoC,1037,NY-600,2012,"Comunilife, Inc.",NY/NY III Housing Program - CategoryA,PSH,,364436,U,SMF,,FALSE,,,36,,36,36,,,,,,,,,,,,36
114960,NY,New York City CoC,1037,NY-600,2012,"Comunilife, Inc.",Prospect/Macy,PSH,,364436,N,SMF,HIV,TRUE,,,65,,65,0,,0,,,,,,,,,64,65
